"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-09-27",,"78","84","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-09-28",,"78","88","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-09-29",,"78","85",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-09-30",,"77","84","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-01","0.59","78","85",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-02","0.00","81","89","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-03",,"77","84",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-04",,"81","91","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-05",,"79","86",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-06",,"79","87",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-07","0.04","71",,
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-08","1.26","77","87","67"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-09","0.00","80","88",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-10",,"76","87",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-11",,"78","87","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-12",,"79","88","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-13","0.43","79",,"69"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-14","0.59","80","88","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-15","0.31","79",,"71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-16","0.00","79","88","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-17",,"80","89","74"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-18",,"78","88",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-19",,"78","88",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-20","1.18","76",,"69"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-21","0.71","78","89","70"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-22","0.00","80","90","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-23","0.39","79","87","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-24","0.00","77","87",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-25",,"80","87","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-26",,"79","89",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-27",,"79","89","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-28","0.75","78","87",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-29","0.00","81","91","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-30","0.12","78","89",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-10-31","0.00","75","86",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-01","0.83","77","87",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-02","1.06","77","85",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-03","0.00","78","90","70"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-04","0.12","80","90","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-05","0.00","78","88","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-06",,"78","88","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-07","0.04","78","86",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-08","0.00","79","88","69"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-09",,"76","87",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-10",,"77","89","70"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-11",,"78","87","70"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-12",,"80",,"72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-13",,"80",,
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-14",,"80","90",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-15",,"79","89",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-16",,"80","90","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-17",,"78","90","70"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-18",,"81","90","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-19",,"81","90","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-20",,"79","88","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-21",,"80","89","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-22",,"82",,"71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-23",,"81","92","69"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-24",,"82","92",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-25",,"81","91",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-26",,"81",,
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-27",,"81","93","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-28",,"77","84","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-29",,"81",,"71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-11-30",,"80","92","74"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-01",,"80","90","70"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-02",,"80","89","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-03",,"77","82",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-04",,"78","86","69"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-05",,"78","87",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-06",,"78","87","68"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-07",,"79",,"68"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-08",,"78","89",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-09",,"79","89",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-10",,"79","89","69"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-11",,"80","92","68"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-12",,"78","90","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-13",,"78","88","67"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-14",,"80","90","70"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-15",,"79","90","67"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-16",,"78","92","63"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-17",,"79","90","67"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-18",,"78","88","64"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-19",,"76",,
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-20",,"78","89","66"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-21",,"77","87",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-22",,"77","87",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-23",,"78","89","65"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-24",,"80","91","68"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-25",,"78","90",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-26",,"77",,"66"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-27",,"79","90","67"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-28",,"78",,
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-29",,"80",,"63"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-30",,"81","92","69"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2015-12-31",,"81","91",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-01",,"81","92",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-02",,"79","90","66"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-03",,"81","92",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-04",,"77","87",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-05",,"77","86",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-06",,"73","85",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-07",,"77","90",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-08",,"82","98","69"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-09",,"85","97",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-10",,"81","94","68"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-11",,"80","94",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-12",,"81","94",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-13",,"81","92",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-14",,"83","95",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-15",,"82","96","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-16",,"85","95","74"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-17",,"81","92",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-18",,"83","94","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-19",,"84","94","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-20",,"84","93","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-21",,"82","91","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-22",,"84","95","75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-23",,"81","96",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-24",,"83","94",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-25",,"81","92","68"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-26",,"81","92","70"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-27",,"81",,"70"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-28",,"80","93",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-29",,"78","90",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-30",,"80","92","67"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-01-31",,"81","93","70"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-01",,"81","94","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-02",,"82","93","69"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-03",,"80","95","68"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-04",,"81","93",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-05",,"84","95",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-06",,"86","98","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-07",,"85","96","74"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-08",,"83","95",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-09",,"84","97",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-10",,"85","98","70"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-11",,"85","97","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-12",,"84","98",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-13",,"84","96",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-14",,"86","96",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-15",,"82",,
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-16",,"87","98",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-17",,"87","97","78"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-18",,"84","96",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-19",,"86","98",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-20",,"88","101","75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-21",,"88","100",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-22",,"87","97",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-23",,"87","97",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-24",,"87","98","78"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-25",,"87",,
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-26",,"89","100",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-27",,"87","98",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-28",,"86","98","76"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-02-29",,"82",,
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-01","0.16","77","85","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-02","0.00","86","99",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-03",,"87","101",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-04",,"85","99","75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-05",,"88","102",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-06",,"85","96",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-07",,"87","98",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-08",,"87","97","79"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-09",,"86","97","75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-10",,"85","97","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-11",,"83","97",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-12",,"83","94","75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-13",,"85","94","77"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-14","0.47","79","87","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-15","0.04","83","94","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-16","0.00","83","102","74"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-17","0.47","79","91",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-18","0.28","84","96","74"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-19","0.00","85","96",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-20",,"84",,"75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-21",,"82","93",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-22","0.51","83","94","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-23","0.00","87","94",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-24",,"81","89","75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-25",,"83","93","75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-26",,"82","88",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-27",,"87","96",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-28",,"85","93","76"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-29",,"82",,
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-30",,"83",,
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-03-31",,"83","94",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-01",,"86","96","77"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-02",,"84",,
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-03",,"83","94",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-04",,"84","92",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-05","0.08","77","85","69"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-06","0.12","84","93","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-07","0.00","83","91","76"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-08",,"82",,"75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-09",,"78","90",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-10",,"83","91",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-11","0.28","84","91",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-12","0.00","76","90","70"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-13","0.63","79","88","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-14","0.00","84",,"75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-15",,"84","90",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-16",,"83","90",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-17",,"81","88","76"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-18",,"82","90",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-19",,"84","93","75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-20",,"84","92",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-21","0.87","84","93",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-22","0.00","86","94",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-23",,"83","93","74"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-24",,"84","92","75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-25",,"85","93","76"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-26",,"84","92","76"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-27",,"85","93","75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-28",,"84","96",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-29",,"83","94","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-04-30",,"86","96","75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-01",,"85","94","76"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-02","0.12","82","90","74"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-03","0.00","85","96","76"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-04",,"86","96",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-05",,"83",,"75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-06",,"81","94","75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-07",,"82","92","70"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-08",,"83","96",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-09",,"80","92","75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-10",,"82",,
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-11","0.16","82","92",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-12","0.00","81","93",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-13","1.14","80","86",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-14","0.00","81","88","75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-15",,"81",,"75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-16",,"82","89","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-17",,"78","88",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-18","0.98","76","86","69"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-19","0.00","81","89","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-20",,"80","88","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-21",,"79","86","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-22",,"80","85","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-23",,"79","85",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-24","1.10","78",,"70"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-25","0.01","76","83","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-26","0.00","80",,"73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-27","1.06","79",,"71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-28","0.01","81",,"75"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-29","0.00","79","85",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-30","0.98","80","89",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-05-31","0.00","80","88","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-01",,"80","89","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-02",,"82","89","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-03","0.55","78","87","70"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-04","0.31","80","87","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-05","0.00","80","88","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-06",,"77","85","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-07",,"80",,
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-08",,"79",,"73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-09",,"81","89","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-10","0.51","78","84","73"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-11","0.00","78","85","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-12",,"78","85",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-13","0.08","76","80",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-14","0.00","78","85","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-15",,"79","87","72"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-16",,"76",,
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-17","0.28","76","81","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-18","0.01","76","83","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-19","0.00","77","84",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-20",,"78","85",
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-21",,"76","85","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-22",,"75","82","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-23",,"77","86","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-24",,"76","85","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-25","0.55","77","84","71"
"IV000005555","BOUAKE, IV","7.68","-5.03","369.0","2016-06-26","0.00","77","85",
